item_id,order_id,product_id,quantity,unit_price,discount_pct,subtotal
1470,493,100,4,435.35,20.0,1393.12
1471,494,100,1,435.35,0.0,435.35
1472,495,16,2,788.8,0.0,1577.6
1473,495,25,4,7.96,0.0,31.84
1474,495,71,3,767.51,10.0,2072.28
1475,495,47,4,536.85,0.0,2147.4
1476,496,28,1,265.31,0.0,265.31
1477,496,121,1,559.39,15.0,475.48
1478,497,4,2,975.21,5.0,1852.9
1479,497,120,1,368.17,5.0,349.76
1480,498,47,2,536.85,5.0,1020.01
1481,499,72,4,1067.03,0.0,4268.12
1482,499,8,2,252.3,10.0,454.14
1483,500,8,4,252.3,15.0,857.82
1484,500,93,1,419.31,5.0,398.34
1485,500,55,1,638.96,5.0,607.01
1486,500,30,2,994.87,0.0,1989.74
1487,500,111,3,865.74,10.0,2337.5
1488,501,44,3,788.3,0.0,2364.9
1489,502,106,1,59.95,0.0,59.95
1490,502,90,3,374.6,0.0,1123.8
1491,503,8,1,252.3,0.0,252.3
1492,503,79,3,948.2,5.0,2702.37
1493,504,73,4,1121.04,0.0,4484.16
1494,504,55,3,638.96,10.0,1725.19
1495,504,9,3,424.22,5.0,1209.03
1496,504,76,3,567.86,0.0,1703.58
1497,505,55,2,638.96,0.0,1277.92
1498,505,33,4,820.65,20.0,2626.08
1499,505,14,2,1155.51,20.0,1848.82
1500,506,60,4,904.17,0.0,3616.68
1501,506,15,1,75.85,10.0,68.27
1502,506,8,1,252.3,20.0,201.84
1503,507,16,1,788.8,0.0,788.8
1504,507,4,4,975.21,10.0,3510.76
1505,507,30,1,994.87,5.0,945.13
1506,507,52,3,379.46,20.0,910.7
1507,507,121,1,559.39,5.0,531.42
1508,508,55,1,638.96,10.0,575.06
1509,508,2,1,319.06,20.0,255.25
1510,509,58,1,496.99,0.0,496.99
1511,509,76,1,567.86,20.0,454.29
1512,509,93,1,419.31,0.0,419.31
1513,510,60,1,904.17,0.0,904.17
1514,511,6,4,854.35,5.0,3246.53
1515,511,14,2,1155.51,0.0,2311.02
1516,511,60,2,904.17,0.0,1808.34
1517,511,11,1,354.7,20.0,283.76
1518,511,112,3,98.08,0.0,294.24
1519,512,123,3,1081.03,5.0,3080.94
1520,512,39,2,1119.61,20.0,1791.38
1521,512,52,2,379.46,0.0,758.92
1522,512,91,2,20.13,0.0,40.26
1523,512,3,4,1039.02,0.0,4156.08
1524,513,69,3,70.21,5.0,200.1
1525,513,55,4,638.96,10.0,2300.26
1526,513,33,4,820.65,0.0,3282.6
1527,514,16,1,788.8,0.0,788.8
1528,514,26,2,1166.72,10.0,2100.1
1529,515,21,4,762.19,0.0,3048.76
1530,515,108,4,1152.61,5.0,4379.92
1531,515,56,2,781.77,0.0,1563.54
1532,515,46,1,714.45,10.0,643.01
1533,516,107,2,1104.67,15.0,1877.94
1534,516,110,4,389.55,0.0,1558.2
1535,517,8,3,252.3,5.0,719.06
1536,518,55,1,638.96,0.0,638.96
1537,518,124,3,12.62,15.0,32.18
1538,518,76,1,567.86,20.0,454.29
1539,518,9,1,424.22,0.0,424.22
1540,519,76,4,567.86,15.0,1930.72
1541,519,60,1,904.17,0.0,904.17
1542,519,5,1,886.45,15.0,753.48
1543,519,84,3,99.43,10.0,268.46
1544,520,70,1,466.13,20.0,372.9
1545,520,92,3,18.56,10.0,50.11
1546,521,41,2,449.35,15.0,763.89
1547,522,41,2,449.35,0.0,898.7
1548,523,79,1,948.2,20.0,758.56
1549,523,76,3,567.86,15.0,1448.04
1550,523,107,4,1104.67,5.0,4197.75
1551,524,68,4,898.67,15.0,3055.48
1552,524,29,1,258.16,0.0,258.16
1553,524,60,4,904.17,15.0,3074.18
1554,524,16,4,788.8,5.0,2997.44
1555,524,78,3,262.81,0.0,788.43
1556,525,117,4,1014.59,0.0,4058.36
1557,525,20,2,500.0,5.0,950.0
1558,525,37,1,1194.85,5.0,1135.11
1559,525,62,3,950.34,0.0,2851.02
1560,526,107,2,1104.67,20.0,1767.47
1561,526,42,4,478.63,0.0,1914.52
1562,527,95,3,449.38,10.0,1213.33
1563,527,73,1,1121.04,10.0,1008.94
1564,528,104,1,890.23,0.0,890.23
1565,528,92,3,18.56,0.0,55.68
1566,528,114,4,271.71,20.0,869.47
1567,528,123,2,1081.03,0.0,2162.06
1568,529,60,1,904.17,10.0,813.75
1569,529,59,2,264.61,0.0,529.22
1570,530,53,1,462.35,20.0,369.88
1571,531,85,1,970.63,15.0,825.04
1572,531,103,3,690.83,0.0,2072.49
1573,532,121,1,559.39,0.0,559.39
1574,532,48,4,415.57,0.0,1662.28
1575,532,115,1,1145.12,0.0,1145.12
1576,532,125,4,283.43,0.0,1133.72
1577,532,94,3,987.9,15.0,2519.14
1578,533,4,1,975.21,10.0,877.69
1579,533,119,4,244.8,0.0,979.2
1580,533,39,2,1119.61,0.0,2239.22
1581,533,98,1,81.33,5.0,77.26
1582,533,122,3,594.57,10.0,1605.34
1583,534,95,2,449.38,10.0,808.88
1584,534,57,3,868.31,5.0,2474.68
1585,534,120,1,368.17,10.0,331.35
1586,534,23,1,1123.92,20.0,899.14
1587,534,4,3,975.21,10.0,2633.07
1588,535,54,4,1191.56,0.0,4766.24
1589,536,86,1,471.92,20.0,377.54
1590,536,108,2,1152.61,20.0,1844.18
1591,536,25,4,7.96,10.0,28.66
1592,536,11,3,354.7,10.0,957.69
1593,537,12,1,1143.11,0.0,1143.11
1594,537,66,4,1017.25,15.0,3458.65
1595,537,105,3,1031.13,20.0,2474.71
1596,537,22,4,621.16,10.0,2236.18
1597,538,20,4,500.0,15.0,1700.0
1598,538,97,4,969.49,10.0,3490.16
1599,538,121,4,559.39,15.0,1901.93
1600,538,82,1,770.44,0.0,770.44
1601,538,6,3,854.35,0.0,2563.05
1602,539,34,1,123.99,20.0,99.19
1603,540,55,1,638.96,0.0,638.96
1604,540,55,1,638.96,5.0,607.01
1605,540,116,2,560.79,0.0,1121.58
1606,540,63,3,775.32,15.0,1977.07
1607,540,115,2,1145.12,0.0,2290.24
1608,541,46,1,714.45,20.0,571.56
1609,541,120,4,368.17,10.0,1325.41
1610,541,103,4,690.83,0.0,2763.32
1611,541,38,1,781.75,10.0,703.58
1612,542,90,3,374.6,20.0,899.04
1613,542,79,4,948.2,5.0,3603.16
1614,542,70,2,466.13,15.0,792.42
1615,542,34,4,123.99,0.0,495.96
1616,543,58,3,496.99,0.0,1490.97
1617,543,9,4,424.22,0.0,1696.88
1618,543,20,3,500.0,0.0,1500.0
1619,544,19,2,174.9,0.0,349.8
1620,544,75,2,441.67,20.0,706.67
1621,544,81,4,501.44,0.0,2005.76
1622,544,70,2,466.13,0.0,932.26
1623,545,124,2,12.62,0.0,25.24
1624,545,69,4,70.21,10.0,252.76
1625,545,90,2,374.6,10.0,674.28
1626,545,6,4,854.35,0.0,3417.4
1627,545,34,4,123.99,5.0,471.16
1628,546,97,4,969.49,10.0,3490.16
1629,546,74,1,1033.67,5.0,981.99
1630,547,80,1,756.14,0.0,756.14
1631,548,10,2,648.83,20.0,1038.13
1632,548,15,2,75.85,0.0,151.7
1633,548,85,2,970.63,20.0,1553.01
1634,549,92,4,18.56,0.0,74.24
1635,549,30,2,994.87,5.0,1890.25
1636,550,115,1,1145.12,0.0,1145.12
1637,550,24,2,1140.55,0.0,2281.1
1638,550,118,3,665.94,0.0,1997.82
1639,550,72,1,1067.03,5.0,1013.68
1640,551,100,1,435.35,0.0,435.35
1641,551,47,3,536.85,20.0,1288.44
1642,551,39,4,1119.61,0.0,4478.44
1643,552,16,1,788.8,5.0,749.36
1644,552,41,1,449.35,20.0,359.48
1645,552,25,3,7.96,0.0,23.88
1646,553,101,4,682.43,5.0,2593.23
1647,554,61,4,463.92,15.0,1577.33
1648,555,99,2,97.1,15.0,165.07
1649,556,77,1,706.9,10.0,636.21
1650,556,70,1,466.13,20.0,372.9
1651,556,52,4,379.46,20.0,1214.27
1652,557,19,1,174.9,0.0,174.9
1653,557,11,4,354.7,0.0,1418.8
1654,557,53,1,462.35,20.0,369.88
1655,557,29,3,258.16,10.0,697.03
1656,557,24,4,1140.55,15.0,3877.87
1657,558,122,3,594.57,10.0,1605.34
1658,558,55,2,638.96,15.0,1086.23
1659,558,125,4,283.43,15.0,963.66
1660,558,80,4,756.14,0.0,3024.56
1661,559,49,3,509.67,15.0,1299.66
1662,559,115,1,1145.12,0.0,1145.12
1663,559,44,3,788.3,0.0,2364.9
1664,559,103,1,690.83,0.0,690.83
1665,559,16,2,788.8,15.0,1340.96
1666,560,87,2,839.92,0.0,1679.84
1667,560,109,4,964.72,0.0,3858.88
1668,560,32,4,584.98,15.0,1988.93
1669,560,6,3,854.35,0.0,2563.05
1670,560,10,4,648.83,0.0,2595.32
1671,561,88,1,297.15,0.0,297.15
1672,561,107,4,1104.67,0.0,4418.68
1673,561,54,3,1191.56,0.0,3574.68
1674,561,53,2,462.35,0.0,924.7
1675,562,75,3,441.67,0.0,1325.01
1676,562,48,1,415.57,5.0,394.79
1677,562,63,1,775.32,0.0,775.32
1678,562,4,3,975.21,20.0,2340.5
1679,562,18,3,300.83,10.0,812.24
1680,563,33,2,820.65,0.0,1641.3
1681,563,38,4,781.75,5.0,2970.65
1682,563,88,3,297.15,20.0,713.16
1683,563,116,4,560.79,5.0,2131.0
1684,563,64,4,723.19,0.0,2892.76
1685,564,102,4,309.86,0.0,1239.44
1686,564,21,1,762.19,20.0,609.75
1687,564,102,3,309.86,0.0,929.58
1688,565,111,3,865.74,5.0,2467.36
1689,565,97,4,969.49,0.0,3877.96
1690,565,69,1,70.21,10.0,63.19
1691,565,58,3,496.99,20.0,1192.78
1692,566,124,2,12.62,0.0,25.24
1693,566,101,1,682.43,5.0,648.31
1694,566,17,2,179.76,20.0,287.62
1695,567,34,4,123.99,5.0,471.16
1696,567,101,2,682.43,20.0,1091.89
1697,567,82,2,770.44,20.0,1232.7
1698,568,44,3,788.3,0.0,2364.9
1699,568,14,4,1155.51,15.0,3928.73
1700,568,43,3,840.83,0.0,2522.49
1701,568,119,1,244.8,0.0,244.8
1702,569,21,2,762.19,0.0,1524.38
1703,569,23,2,1123.92,0.0,2247.84
1704,569,24,4,1140.55,5.0,4334.09
1705,569,124,4,12.62,15.0,42.91
1706,570,40,4,787.23,0.0,3148.92
1707,570,98,3,81.33,10.0,219.59
1708,570,9,4,424.22,0.0,1696.88
1709,570,14,1,1155.51,0.0,1155.51
1710,571,91,1,20.13,0.0,20.13
1711,571,48,3,415.57,10.0,1122.04
1712,571,103,4,690.83,0.0,2763.32
1713,572,98,1,81.33,0.0,81.33
1714,573,76,4,567.86,5.0,2157.87
1715,573,92,4,18.56,10.0,66.82
1716,573,17,2,179.76,20.0,287.62
1717,573,11,2,354.7,10.0,638.46
1718,574,113,3,604.94,5.0,1724.08
1719,574,120,1,368.17,20.0,294.54
1720,574,35,4,153.46,0.0,613.84
1721,574,92,4,18.56,20.0,59.39
1722,574,34,2,123.99,15.0,210.78
1723,575,10,2,648.83,15.0,1103.01
1724,575,15,2,75.85,0.0,151.7
1725,575,27,3,80.68,0.0,242.04
1726,575,95,4,449.38,0.0,1797.52
1727,576,56,3,781.77,15.0,1993.51
1728,576,76,4,567.86,20.0,1817.15
1729,577,7,4,741.3,10.0,2668.68
1730,577,45,2,260.04,0.0,520.08
1731,577,34,2,123.99,0.0,247.98
1732,577,17,1,179.76,15.0,152.8
1733,577,72,2,1067.03,10.0,1920.65
1734,578,113,3,604.94,0.0,1814.82
1735,578,103,3,690.83,0.0,2072.49
1736,578,5,4,886.45,0.0,3545.8
1737,579,84,3,99.43,0.0,298.29
1738,579,84,4,99.43,0.0,397.72
1739,579,95,2,449.38,20.0,719.01
1740,580,109,1,964.72,0.0,964.72
1741,580,18,2,300.83,0.0,601.66
1742,581,37,4,1194.85,15.0,4062.49
1743,581,121,1,559.39,5.0,531.42
1744,581,57,4,868.31,20.0,2778.59
1745,581,27,2,80.68,15.0,137.16
1746,582,83,2,187.45,5.0,356.15
1747,582,22,1,621.16,0.0,621.16
1748,582,112,4,98.08,15.0,333.47
1749,583,105,1,1031.13,5.0,979.57
1750,583,46,1,714.45,15.0,607.28
1751,584,8,1,252.3,10.0,227.07
1752,584,101,4,682.43,0.0,2729.72
1753,584,106,1,59.95,0.0,59.95
1754,584,43,2,840.83,0.0,1681.66
1755,584,50,2,89.64,0.0,179.28
1756,585,65,2,935.87,0.0,1871.74
1757,585,80,2,756.14,0.0,1512.28
1758,585,109,2,964.72,0.0,1929.44
1759,585,2,1,319.06,20.0,255.25
1760,585,118,1,665.94,10.0,599.35
1761,586,92,4,18.56,5.0,70.53
1762,587,65,3,935.87,10.0,2526.85
1763,587,116,1,560.79,20.0,448.63
1764,587,55,3,638.96,0.0,1916.88
1765,587,36,3,550.54,0.0,1651.62
1766,588,34,3,123.99,5.0,353.37
1767,588,7,2,741.3,20.0,1186.08
1768,588,69,3,70.21,15.0,179.04
1769,589,61,2,463.92,5.0,881.45
1770,590,14,1,1155.51,15.0,982.18
1771,590,88,3,297.15,0.0,891.45
1772,590,83,1,187.45,0.0,187.45
1773,590,69,4,70.21,10.0,252.76
1774,590,66,3,1017.25,20.0,2441.4
1775,591,95,4,449.38,20.0,1438.02
1776,591,80,4,756.14,10.0,2722.1
1777,591,68,2,898.67,20.0,1437.87
1778,591,89,1,546.78,0.0,546.78
1779,591,41,4,449.35,10.0,1617.66
1780,592,108,4,1152.61,0.0,4610.44
1781,592,36,4,550.54,15.0,1871.84
1782,593,33,4,820.65,0.0,3282.6
1783,593,5,1,886.45,20.0,709.16
1784,594,70,4,466.13,15.0,1584.84
1785,594,33,2,820.65,0.0,1641.3
1786,594,17,2,179.76,20.0,287.62
1787,594,72,2,1067.03,10.0,1920.65
1788,594,58,2,496.99,10.0,894.58
1789,595,31,1,695.63,0.0,695.63
1790,595,125,1,283.43,15.0,240.92
1791,596,64,1,723.19,5.0,687.03
1792,596,118,2,665.94,10.0,1198.69
1793,596,27,2,80.68,10.0,145.22
1794,596,111,1,865.74,15.0,735.88
1795,596,74,2,1033.67,0.0,2067.34
1796,597,16,1,788.8,20.0,631.04
1797,597,15,1,75.85,0.0,75.85
1798,598,23,1,1123.92,0.0,1123.92
1799,598,9,4,424.22,5.0,1612.04
1800,599,49,1,509.67,0.0,509.67
1801,599,117,1,1014.59,10.0,913.13
1802,599,108,4,1152.61,15.0,3918.87
1803,599,50,1,89.64,0.0,89.64
1804,600,11,3,354.7,0.0,1064.1
1805,600,48,4,415.57,20.0,1329.82
1806,600,12,3,1143.11,0.0,3429.33
1807,600,118,2,665.94,10.0,1198.69
1808,600,38,3,781.75,15.0,1993.46
1809,601,83,1,187.45,10.0,168.7
1810,601,66,1,1017.25,20.0,813.8
1811,602,36,4,550.54,20.0,1761.73
1812,602,97,2,969.49,0.0,1938.98
1813,602,41,3,449.35,5.0,1280.65
1814,602,111,3,865.74,20.0,2077.78
1815,603,5,1,886.45,0.0,886.45
1816,604,59,4,264.61,0.0,1058.44
1817,605,48,3,415.57,0.0,1246.71
1818,606,49,4,509.67,20.0,1630.94
1819,606,10,3,648.83,0.0,1946.49
1820,606,116,1,560.79,5.0,532.75
1821,606,56,4,781.77,5.0,2970.73
1822,606,35,1,153.46,0.0,153.46
1823,607,116,4,560.79,0.0,2243.16
1824,608,112,1,98.08,15.0,83.37
1825,608,12,2,1143.11,0.0,2286.22
1826,608,1,4,360.76,10.0,1298.74
1827,609,13,4,816.76,10.0,2940.34
1828,609,105,3,1031.13,20.0,2474.71
1829,609,80,4,756.14,0.0,3024.56
1830,610,79,1,948.2,0.0,948.2
1831,610,99,2,97.1,5.0,184.49
1832,610,54,2,1191.56,0.0,2383.12
1833,610,71,2,767.51,5.0,1458.27
1834,610,69,4,70.21,0.0,280.84
1835,611,78,4,262.81,20.0,840.99
1836,611,2,2,319.06,10.0,574.31
1837,611,56,1,781.77,5.0,742.68
1838,611,68,4,898.67,20.0,2875.74
1839,612,10,3,648.83,0.0,1946.49
1840,612,48,4,415.57,0.0,1662.28
1841,612,47,4,536.85,20.0,1717.92
1842,612,10,4,648.83,5.0,2465.55
1843,612,3,2,1039.02,0.0,2078.04
1844,613,121,1,559.39,0.0,559.39
1845,614,113,3,604.94,5.0,1724.08
1846,614,109,2,964.72,5.0,1832.97
1847,614,2,3,319.06,0.0,957.18
1848,614,71,1,767.51,20.0,614.01
1849,615,48,2,415.57,0.0,831.14
1850,615,101,4,682.43,0.0,2729.72
1851,615,43,3,840.83,0.0,2522.49
1852,615,59,4,264.61,5.0,1005.52
1853,615,38,1,781.75,15.0,664.49
1854,616,63,3,775.32,5.0,2209.66
1855,616,78,2,262.81,20.0,420.5
1856,617,13,2,816.76,0.0,1633.52
1857,618,78,4,262.81,0.0,1051.24
1858,619,35,2,153.46,0.0,306.92
1859,619,19,4,174.9,0.0,699.6
1860,619,66,1,1017.25,5.0,966.39
1861,619,7,3,741.3,15.0,1890.31
1862,620,35,2,153.46,0.0,306.92
1863,620,106,3,59.95,15.0,152.87
1864,620,38,3,781.75,5.0,2227.99
1865,621,41,4,449.35,20.0,1437.92
1866,622,17,1,179.76,20.0,143.81
1867,622,74,2,1033.67,0.0,2067.34
1868,622,109,3,964.72,5.0,2749.45
1869,622,107,1,1104.67,15.0,938.97
1870,622,74,1,1033.67,15.0,878.62
1871,623,9,4,424.22,0.0,1696.88
1872,624,53,3,462.35,0.0,1387.05
1873,624,59,2,264.61,0.0,529.22
1874,624,106,2,59.95,0.0,119.9
1875,625,23,2,1123.92,10.0,2023.06
1876,625,79,3,948.2,15.0,2417.91
1877,625,114,3,271.71,0.0,815.13
1878,625,8,1,252.3,5.0,239.69
1879,626,84,2,99.43,0.0,198.86
1880,626,89,3,546.78,15.0,1394.29
1881,626,58,2,496.99,0.0,993.98
1882,626,18,4,300.83,0.0,1203.32
1883,626,50,3,89.64,0.0,268.92
1884,627,9,1,424.22,20.0,339.38
1885,627,45,1,260.04,0.0,260.04
1886,627,15,3,75.85,0.0,227.55
1887,627,79,2,948.2,20.0,1517.12
1888,628,114,1,271.71,20.0,217.37
1889,628,85,1,970.63,0.0,970.63
1890,628,24,4,1140.55,0.0,4562.2
1891,628,96,1,1064.27,15.0,904.63
1892,629,30,4,994.87,0.0,3979.48
1893,629,106,2,59.95,0.0,119.9
1894,629,6,1,854.35,5.0,811.63
1895,630,104,4,890.23,10.0,3204.83
1896,631,88,1,297.15,0.0,297.15
1897,631,123,4,1081.03,0.0,4324.12
1898,631,116,1,560.79,10.0,504.71
1899,632,101,3,682.43,10.0,1842.56
1900,632,92,3,18.56,15.0,47.33
1901,632,38,2,781.75,20.0,1250.8
1902,632,83,2,187.45,20.0,299.92
1903,632,73,4,1121.04,5.0,4259.95
1904,633,72,2,1067.03,20.0,1707.25
1905,633,110,4,389.55,0.0,1558.2
1906,633,17,3,179.76,0.0,539.28
1907,633,123,4,1081.03,20.0,3459.3
1908,633,15,4,75.85,20.0,242.72
1909,634,123,2,1081.03,5.0,2053.96
1910,635,104,3,890.23,20.0,2136.55
1911,635,69,1,70.21,0.0,70.21
1912,636,5,3,886.45,0.0,2659.35
1913,637,20,3,500.0,20.0,1200.0
1914,638,85,4,970.63,0.0,3882.52
1915,638,88,2,297.15,0.0,594.3
1916,638,60,3,904.17,0.0,2712.51
1917,638,125,3,283.43,5.0,807.78
1918,638,33,2,820.65,0.0,1641.3
1919,639,54,1,1191.56,5.0,1131.98
1920,639,111,3,865.74,10.0,2337.5
1921,640,5,4,886.45,5.0,3368.51
1922,640,25,2,7.96,15.0,13.53
1923,640,33,3,820.65,10.0,2215.76
1924,640,65,2,935.87,10.0,1684.57
1925,641,124,2,12.62,0.0,25.24
1926,641,103,2,690.83,5.0,1312.58
1927,641,118,3,665.94,5.0,1897.93
1928,642,70,1,466.13,0.0,466.13
1929,642,43,1,840.83,5.0,798.79
1930,643,119,3,244.8,15.0,624.24
1931,643,7,4,741.3,0.0,2965.2
1932,643,58,3,496.99,0.0,1490.97
1933,643,11,3,354.7,5.0,1010.89
1934,644,27,2,80.68,15.0,137.16
1935,644,106,1,59.95,10.0,53.96
1936,645,70,3,466.13,20.0,1118.71
1937,646,14,1,1155.51,5.0,1097.73
1938,646,81,3,501.44,15.0,1278.67
1939,646,4,1,975.21,0.0,975.21
1940,647,122,1,594.57,0.0,594.57
1941,648,100,4,435.35,0.0,1741.4
1942,648,77,1,706.9,0.0,706.9
1943,648,43,3,840.83,15.0,2144.12
1944,648,121,4,559.39,15.0,1901.93
1945,649,7,2,741.3,0.0,1482.6
1946,649,82,1,770.44,5.0,731.92
1947,649,92,3,18.56,0.0,55.68
1948,649,41,3,449.35,15.0,1145.84
1949,650,88,2,297.15,0.0,594.3
1950,651,86,2,471.92,0.0,943.84
1951,652,116,3,560.79,20.0,1345.9
1952,652,102,3,309.86,20.0,743.66
1953,652,124,1,12.62,0.0,12.62
1954,652,21,4,762.19,20.0,2439.01
1955,653,11,3,354.7,0.0,1064.1
1956,654,28,2,265.31,0.0,530.62
1957,654,124,3,12.62,5.0,35.97
1958,654,82,3,770.44,0.0,2311.32
1959,655,37,1,1194.85,20.0,955.88
1960,655,64,1,723.19,20.0,578.55
1961,655,57,2,868.31,20.0,1389.3
1962,655,17,4,179.76,10.0,647.14
1963,656,7,3,741.3,15.0,1890.31
1964,656,96,3,1064.27,15.0,2713.89
1965,656,4,2,975.21,15.0,1657.86
1966,656,97,1,969.49,0.0,969.49
1967,656,2,4,319.06,0.0,1276.24
1968,657,28,3,265.31,20.0,636.74
1969,657,93,1,419.31,0.0,419.31
1970,657,89,1,546.78,0.0,546.78
1971,657,36,3,550.54,0.0,1651.62
1972,657,121,1,559.39,0.0,559.39
1973,658,6,3,854.35,0.0,2563.05
1974,658,10,3,648.83,15.0,1654.52
1975,658,79,1,948.2,0.0,948.2
1976,658,84,3,99.43,10.0,268.46
1977,659,115,2,1145.12,10.0,2061.22
1978,659,46,3,714.45,20.0,1714.68
1979,659,97,2,969.49,0.0,1938.98
1980,659,88,3,297.15,0.0,891.45
1981,659,6,3,854.35,5.0,2434.9
1982,660,5,1,886.45,5.0,842.13
1983,661,73,1,1121.04,15.0,952.88
1984,661,3,4,1039.02,10.0,3740.47
1985,661,55,1,638.96,0.0,638.96
1986,661,70,4,466.13,15.0,1584.84
1987,662,62,3,950.34,0.0,2851.02
1988,662,100,2,435.35,5.0,827.16
1989,662,65,3,935.87,15.0,2386.47
1990,662,88,2,297.15,15.0,505.15
1991,663,85,2,970.63,10.0,1747.13
1992,663,109,3,964.72,0.0,2894.16
1993,664,90,3,374.6,20.0,899.04
1994,664,29,1,258.16,0.0,258.16
1995,664,51,4,878.26,5.0,3337.39
1996,664,49,2,509.67,0.0,1019.34
1997,664,42,1,478.63,0.0,478.63
1998,665,82,3,770.44,20.0,1849.06
1999,665,2,1,319.06,5.0,303.11
2000,666,49,3,509.67,0.0,1529.01
2001,666,17,4,179.76,0.0,719.04
2002,667,14,4,1155.51,10.0,4159.84
2003,667,33,2,820.65,10.0,1477.17
2004,667,8,2,252.3,15.0,428.91
2005,668,90,2,374.6,0.0,749.2
2006,668,102,2,309.86,0.0,619.72
2007,668,43,1,840.83,0.0,840.83
2008,668,2,1,319.06,10.0,287.15
2009,668,6,4,854.35,20.0,2733.92
2010,669,46,2,714.45,0.0,1428.9
2011,670,72,4,1067.03,10.0,3841.31
2012,670,33,2,820.65,0.0,1641.3
2013,670,20,1,500.0,0.0,500.0
2014,670,50,4,89.64,5.0,340.63
2015,670,29,2,258.16,10.0,464.69
2016,671,37,3,1194.85,5.0,3405.32
2017,672,97,4,969.49,0.0,3877.96
2018,672,110,2,389.55,0.0,779.1
2019,672,22,4,621.16,0.0,2484.64
2020,673,51,1,878.26,0.0,878.26
2021,673,123,2,1081.03,5.0,2053.96
2022,674,103,1,690.83,15.0,587.21
2023,674,19,4,174.9,0.0,699.6
2024,675,67,2,623.71,0.0,1247.42
2025,675,33,4,820.65,5.0,3118.47
2026,675,114,1,271.71,15.0,230.95
2027,676,17,1,179.76,5.0,170.77
2028,676,15,1,75.85,20.0,60.68
2029,676,45,2,260.04,0.0,520.08
2030,676,92,1,18.56,0.0,18.56
2031,676,25,4,7.96,15.0,27.06
2032,677,13,2,816.76,0.0,1633.52
2033,677,46,1,714.45,10.0,643.01
2034,678,117,4,1014.59,15.0,3449.61
2035,678,1,3,360.76,10.0,974.05
2036,678,13,4,816.76,0.0,3267.04
2037,678,99,1,97.1,10.0,87.39
2038,678,56,2,781.77,10.0,1407.19
2039,679,43,1,840.83,15.0,714.71
2040,679,76,3,567.86,10.0,1533.22
2041,679,96,4,1064.27,15.0,3618.52
2042,680,22,1,621.16,5.0,590.1
2043,680,72,1,1067.03,15.0,906.98
2044,680,7,3,741.3,0.0,2223.9
2045,680,62,2,950.34,0.0,1900.68
2046,681,49,2,509.67,10.0,917.41
2047,681,117,4,1014.59,0.0,4058.36
2048,681,103,3,690.83,0.0,2072.49
2049,681,124,3,12.62,20.0,30.29
2050,681,7,1,741.3,10.0,667.17
2051,682,22,4,621.16,0.0,2484.64
2052,682,1,1,360.76,0.0,360.76
2053,683,28,3,265.31,10.0,716.34
2054,683,17,2,179.76,0.0,359.52
2055,683,85,2,970.63,0.0,1941.26
2056,683,33,1,820.65,0.0,820.65
2057,683,36,4,550.54,0.0,2202.16
2058,684,94,2,987.9,15.0,1679.43
2059,684,111,1,865.74,0.0,865.74
2060,685,125,3,283.43,10.0,765.26
2061,685,78,2,262.81,15.0,446.78
2062,685,2,2,319.06,15.0,542.4
2063,685,81,1,501.44,0.0,501.44
2064,686,82,2,770.44,0.0,1540.88
2065,687,120,2,368.17,0.0,736.34
2066,687,110,2,389.55,0.0,779.1
2067,687,92,4,18.56,5.0,70.53
2068,688,109,2,964.72,15.0,1640.02
2069,688,113,1,604.94,0.0,604.94
2070,688,48,2,415.57,0.0,831.14
2071,689,65,1,935.87,5.0,889.08
2072,689,43,1,840.83,5.0,798.79
2073,690,51,2,878.26,0.0,1756.52
2074,690,88,1,297.15,0.0,297.15
2075,690,92,2,18.56,20.0,29.7
2076,691,59,4,264.61,0.0,1058.44
2077,691,51,1,878.26,10.0,790.43
2078,691,69,2,70.21,0.0,140.42
2079,691,99,1,97.1,15.0,82.53
2080,692,84,2,99.43,10.0,178.97
2081,693,54,1,1191.56,5.0,1131.98
2082,694,49,1,509.67,20.0,407.74
2083,694,121,2,559.39,10.0,1006.9
2084,694,96,2,1064.27,0.0,2128.54
2085,695,34,2,123.99,20.0,198.38
2086,696,106,3,59.95,0.0,179.85
2087,696,80,4,756.14,5.0,2873.33
2088,696,21,2,762.19,10.0,1371.94
2089,696,11,2,354.7,0.0,709.4
2090,696,54,4,1191.56,0.0,4766.24
2091,697,8,3,252.3,5.0,719.06
2092,697,72,3,1067.03,20.0,2560.87
2093,697,54,4,1191.56,5.0,4527.93
2094,697,123,1,1081.03,5.0,1026.98
2095,697,30,4,994.87,0.0,3979.48
2096,698,74,4,1033.67,0.0,4134.68
2097,699,8,3,252.3,10.0,681.21
2098,699,37,3,1194.85,0.0,3584.55
2099,699,84,1,99.43,5.0,94.46
2100,700,51,2,878.26,15.0,1493.04
2101,700,40,2,787.23,15.0,1338.29
2102,700,29,4,258.16,0.0,1032.64
2103,700,2,3,319.06,15.0,813.6
2104,701,49,2,509.67,5.0,968.37
2105,701,25,2,7.96,20.0,12.74
2106,701,22,4,621.16,0.0,2484.64
2107,701,56,1,781.77,0.0,781.77
2108,701,38,2,781.75,0.0,1563.5
2109,702,101,4,682.43,15.0,2320.26
2110,702,18,3,300.83,15.0,767.12
2111,703,90,3,374.6,0.0,1123.8
2112,703,87,2,839.92,0.0,1679.84
2113,703,87,1,839.92,10.0,755.93
2114,703,95,4,449.38,10.0,1617.77
